location_id,latitude,longitude,city,region,created_at
2273,-16.3363335,-3.257518,Mumbai,Maharashtra,01-11-2024 2.12
2274,21.067293,101.667291,Delhi,Delhi,27-06-2023 7.51
2275,-33.883305,148.593854,Bangalore,Karnataka,03-11-2022 17.31
2276,-60.6594045,126.75036,Hyderabad,Telangana,08-04-2025 10.16
2277,51.9880265,-132.932665,Chennai,Tamil Nadu,25-08-2024 16.30
2278,72.343863,-25.817489,Kolkata,West Bengal,29-05-2024 17.57
2279,73.4354795,-10.086497,Pune,Maharashtra,12-09-2023 17.04
2280,51.0336325,128.777376,Ahmedabad,Gujarat,30-03-2025 12.28
2281,4.986783,-110.360789,Mumbai,Maharashtra,16-03-2025 14.38
2282,61.0310045,86.501068,Delhi,Delhi,20-10-2024 16.17
2283,79.612985,87.222725,Bangalore,Karnataka,08-09-2024 10.08
2284,-41.706521,147.172225,Hyderabad,Telangana,01-08-2023 20.44
2285,-12.0227055,-76.085713,Chennai,Tamil Nadu,07-08-2022 19.11
2286,-58.2690125,-167.122185,Kolkata,West Bengal,27-07-2024 12.26
2287,77.895839,-116.689111,Pune,Maharashtra,23-06-2023 10.06
2288,75.17048,42.603909,Ahmedabad,Gujarat,09-05-2024 12.49
2289,-77.788283,-0.796647,Mumbai,Maharashtra,30-01-2024 12.08
2290,60.43539,162.257109,Delhi,Delhi,01-07-2023 4.46
2291,-86.9674135,163.929338,Bangalore,Karnataka,13-06-2023 21.03
2292,-14.401408,-43.410636,Hyderabad,Telangana,18-11-2022 17.21
2293,-7.382935,-18.786257,Chennai,Tamil Nadu,30-09-2024 11.00
2294,57.6377835,-6.094716,Kolkata,West Bengal,14-08-2022 20.50
2295,-59.442178,-1.07011,Pune,Maharashtra,17-01-2024 15.07
2296,16.3136815,125.437426,Ahmedabad,Gujarat,19-03-2025 6.08
2297,-82.183863,-85.709849,Mumbai,Maharashtra,02-06-2023 17.40
2298,-1.2781005,1.428464,Delhi,Delhi,14-06-2025 23.51
2299,38.6096465,74.745488,Bangalore,Karnataka,29-09-2022 13.57
2300,83.315949,-107.117682,Hyderabad,Telangana,22-08-2024 7.42
2301,-48.2888105,156.725697,Chennai,Tamil Nadu,20-07-2024 21.19
2302,54.141127,-0.089375,Kolkata,West Bengal,23-07-2024 18.23
2303,21.119678,-149.923267,Pune,Maharashtra,22-10-2024 19.16
2304,-9.6455245,123.301269,Ahmedabad,Gujarat,23-06-2025 21.17
2305,-5.3078515,118.058492,Mumbai,Maharashtra,14-11-2024 19.30
2306,-84.9753085,-68.189937,Delhi,Delhi,18-01-2025 7.11
2307,-0.954782,9.835163,Bangalore,Karnataka,16-11-2022 4.51
2308,-49.9212685,-29.429172,Hyderabad,Telangana,22-09-2022 18.28
2309,1.0405325,21.455859,Chennai,Tamil Nadu,04-04-2025 14.16
2310,53.417862,-90.895811,Kolkata,West Bengal,08-01-2025 7.59
2311,72.5884265,29.1468,Pune,Maharashtra,23-05-2023 10.14
2312,69.7706005,-117.269516,Ahmedabad,Gujarat,27-11-2023 5.48
2313,-5.577212,-163.019732,Mumbai,Maharashtra,01-10-2023 2.24
2314,21.0972665,-133.400794,Delhi,Delhi,15-09-2024 11.46
2315,-26.2083945,19.492413,Bangalore,Karnataka,07-07-2024 8.32
2316,-8.7637255,-63.960787,Hyderabad,Telangana,29-10-2024 1.24
2317,-8.84705,-86.040747,Chennai,Tamil Nadu,26-01-2023 16.32
2318,10.4527595,-159.923696,Kolkata,West Bengal,15-06-2023 7.01
2319,-65.1417705,58.249402,Pune,Maharashtra,29-09-2024 9.06
2320,-83.3066235,79.127827,Ahmedabad,Gujarat,20-09-2024 3.37
2321,-48.640062,-77.880881,Mumbai,Maharashtra,15-01-2024 16.41
2322,39.7810115,101.120621,Delhi,Delhi,30-11-2023 11.15
2323,-2.130887,-103.069059,Bangalore,Karnataka,04-01-2023 23.20
2324,48.5520535,-108.748018,Hyderabad,Telangana,20-06-2023 2.10
2325,-80.188003,66.621537,Chennai,Tamil Nadu,29-03-2024 10.35
2326,50.215885,-117.811027,Kolkata,West Bengal,11-08-2022 17.28
2327,-6.5215885,-156.361596,Pune,Maharashtra,07-07-2025 15.25
2328,69.527856,-133.251485,Ahmedabad,Gujarat,05-01-2024 2.11
2329,35.3260455,-155.228897,Mumbai,Maharashtra,12-01-2023 12.12
2330,49.7415145,173.789492,Delhi,Delhi,03-12-2023 18.22
2331,-83.965502,130.075073,Bangalore,Karnataka,03-12-2023 5.46
2332,81.490218,-67.339955,Hyderabad,Telangana,16-12-2023 19.32
2333,-36.16379,-76.627845,Chennai,Tamil Nadu,24-10-2023 12.15
2334,-15.7374555,105.763399,Kolkata,West Bengal,14-12-2023 3.01
2335,28.4110735,-116.836686,Pune,Maharashtra,02-10-2023 21.32
2336,-49.917023,-95.444969,Ahmedabad,Gujarat,04-10-2023 10.10
2337,-59.274771,-171.809116,Mumbai,Maharashtra,30-03-2025 1.19
2338,60.223397,95.984216,Delhi,Delhi,11-01-2023 9.04
2339,-34.547308,111.267887,Bangalore,Karnataka,31-01-2024 13.03
2340,57.469221,-9.014716,Hyderabad,Telangana,30-09-2023 9.48
2341,-52.0011295,-27.921813,Chennai,Tamil Nadu,13-01-2025 3.36
2342,-24.2802695,-88.047447,Kolkata,West Bengal,24-11-2022 0.22
2343,-6.415223,149.243003,Pune,Maharashtra,13-01-2024 13.21
2344,55.1100605,58.181512,Ahmedabad,Gujarat,23-10-2022 3.27
2345,-55.083525,-164.434671,Mumbai,Maharashtra,05-08-2024 14.32
2346,-76.455817,-123.13092,Delhi,Delhi,23-03-2024 5.52
2347,-75.5582055,-133.764902,Bangalore,Karnataka,28-05-2024 20.02
2348,15.2043545,-83.909237,Hyderabad,Telangana,04-08-2025 0.32
2349,70.020108,138.233574,Chennai,Tamil Nadu,09-04-2025 4.37
2350,29.6782605,150.881776,Kolkata,West Bengal,08-02-2024 18.53
2351,-6.129851,-1.580567,Pune,Maharashtra,09-06-2023 3.42
2352,53.2062715,-137.831149,Ahmedabad,Gujarat,28-07-2024 18.37
2353,62.41478,-109.242947,Mumbai,Maharashtra,27-12-2022 16.25
2354,35.701856,-127.782326,Delhi,Delhi,13-07-2024 1.39
2355,-6.6798665,165.969604,Bangalore,Karnataka,28-07-2024 7.29
2356,36.311196,-55.610117,Hyderabad,Telangana,18-07-2023 23.54
2357,-51.4200045,151.218263,Chennai,Tamil Nadu,10-09-2023 5.09
2358,7.5626905,30.494695,Kolkata,West Bengal,17-05-2023 4.08
2359,88.558063,-2.656529,Pune,Maharashtra,22-12-2023 20.13
2360,31.6772465,81.728184,Ahmedabad,Gujarat,21-09-2022 8.34
2361,-72.4536635,75.193193,Mumbai,Maharashtra,27-01-2023 16.59
2362,4.3391765,76.97438,Delhi,Delhi,21-07-2024 20.35
2363,-44.15081,-28.46423,Bangalore,Karnataka,28-01-2024 21.34
2364,72.2531895,128.528041,Hyderabad,Telangana,19-02-2023 5.50
2365,46.3517,-124.738691,Chennai,Tamil Nadu,26-04-2024 13.19
2366,-61.2824265,-5.050022,Kolkata,West Bengal,16-12-2024 7.01
2367,84.335786,-141.922975,Pune,Maharashtra,17-11-2023 16.01
2368,53.0077985,67.483991,Ahmedabad,Gujarat,18-04-2024 23.46
2369,68.520789,41.964932,Mumbai,Maharashtra,10-08-2023 22.58
2370,76.6648205,-49.16936,Delhi,Delhi,03-12-2024 13.16
2371,-47.313317,78.972921,Bangalore,Karnataka,23-03-2024 13.57
2372,-72.2671715,2.91952,Hyderabad,Telangana,24-06-2023 19.55
2373,68.637355,51.471086,Chennai,Tamil Nadu,11-06-2024 15.24
2374,62.259595,3.717674,Kolkata,West Bengal,28-11-2024 5.41
2375,-26.607807,-87.075454,Pune,Maharashtra,30-05-2025 16.13
2376,89.7457765,-138.180761,Ahmedabad,Gujarat,13-01-2025 7.32
2377,40.628828,-118.623382,Mumbai,Maharashtra,10-02-2025 5.41
2378,70.0077975,68.522074,Delhi,Delhi,23-12-2023 19.13
2379,59.005221,-127.572459,Bangalore,Karnataka,26-06-2024 23.06
2380,-42.708651,-14.624583,Hyderabad,Telangana,26-04-2024 17.20
2381,-71.314843,141.187955,Chennai,Tamil Nadu,21-01-2023 6.32
2382,70.096358,23.426303,Kolkata,West Bengal,26-12-2023 22.54
2383,42.6863435,166.275893,Pune,Maharashtra,26-05-2025 20.58
2384,-73.495992,-131.395462,Ahmedabad,Gujarat,09-07-2023 9.24
2385,-52.7098225,131.797387,Mumbai,Maharashtra,19-04-2025 13.00
2386,-89.950518,-101.227425,Delhi,Delhi,27-05-2025 23.41
2387,-49.94502,63.188789,Bangalore,Karnataka,07-11-2024 14.54
2388,-11.7501915,29.370346,Hyderabad,Telangana,18-03-2025 14.26
2389,65.1372835,60.067075,Chennai,Tamil Nadu,05-06-2023 7.13
2390,-34.793113,-10.027895,Kolkata,West Bengal,13-11-2023 23.11
2391,63.0824075,-16.495895,Pune,Maharashtra,10-06-2024 16.02
2392,2.4128315,-132.064189,Ahmedabad,Gujarat,26-01-2025 13.53
2393,-87.8205055,148.291598,Mumbai,Maharashtra,06-10-2024 6.13
2394,18.5009175,-111.519057,Delhi,Delhi,05-11-2023 8.15
2395,-73.246794,18.225031,Bangalore,Karnataka,05-12-2024 0.10
2396,-75.738745,-179.547249,Hyderabad,Telangana,01-08-2025 23.11
2397,60.3319765,12.867993,Chennai,Tamil Nadu,22-01-2023 18.06
2398,-14.2450335,-163.25782,Kolkata,West Bengal,05-08-2023 18.40
2399,25.887747,136.841819,Pune,Maharashtra,08-04-2024 19.38
2400,77.829686,-9.206703,Ahmedabad,Gujarat,21-03-2024 23.40
2401,18.9935605,24.851172,Mumbai,Maharashtra,11-06-2024 9.18
2402,56.3292115,-66.604233,Delhi,Delhi,30-05-2025 11.34
2403,-43.4505785,74.94465,Bangalore,Karnataka,09-03-2023 9.06
2404,-39.473244,118.189689,Hyderabad,Telangana,24-03-2024 18.59
2405,6.714043,44.001601,Chennai,Tamil Nadu,01-04-2023 23.45
2406,-12.5641915,179.738989,Kolkata,West Bengal,16-02-2023 9.03
2407,-53.955172,-173.770817,Pune,Maharashtra,24-11-2022 19.08
2408,84.050663,-171.566939,Ahmedabad,Gujarat,17-03-2023 0.48
2409,40.6478945,173.221706,Mumbai,Maharashtra,13-06-2024 18.54
2410,-53.5529755,-134.54666,Delhi,Delhi,06-03-2023 12.11
2411,82.400764,43.2607,Bangalore,Karnataka,13-07-2024 18.13
2412,72.2503105,48.548187,Hyderabad,Telangana,30-03-2025 12.38
2413,-41.7360095,63.951112,Chennai,Tamil Nadu,04-10-2024 16.36
2414,23.8501025,116.379602,Kolkata,West Bengal,04-07-2024 11.10
2415,13.271071,10.754116,Pune,Maharashtra,22-07-2023 0.28
2416,-40.1270985,48.047654,Ahmedabad,Gujarat,01-03-2025 12.22
2417,-88.0055265,130.278368,Mumbai,Maharashtra,17-09-2024 4.53
2418,-26.447916,89.363601,Delhi,Delhi,27-09-2023 14.38
2419,20.2834345,113.220777,Bangalore,Karnataka,16-01-2025 16.13
2420,8.5077665,-162.035296,Hyderabad,Telangana,03-10-2022 3.57
2421,62.51149,79.452602,Chennai,Tamil Nadu,04-08-2025 8.10
2422,8.9395655,-119.245343,Kolkata,West Bengal,22-01-2025 18.14
2423,39.2605055,-137.016446,Pune,Maharashtra,14-03-2023 1.39
2424,51.3065845,-29.987331,Ahmedabad,Gujarat,27-07-2024 14.20
2425,48.7675885,-137.998117,Mumbai,Maharashtra,26-10-2024 8.24
2426,73.764583,-132.515728,Delhi,Delhi,21-08-2023 7.08
2427,36.8227535,158.584539,Bangalore,Karnataka,01-06-2025 10.09
2428,89.5073915,-138.080092,Hyderabad,Telangana,03-07-2025 0.22
2429,80.104237,109.479297,Chennai,Tamil Nadu,21-01-2025 18.21
2430,-6.1139945,149.122871,Kolkata,West Bengal,26-10-2022 7.49
2431,2.2199735,107.243794,Pune,Maharashtra,22-08-2022 2.17
2432,35.861012,63.758062,Ahmedabad,Gujarat,09-10-2024 17.43
2433,35.9586115,128.145272,Mumbai,Maharashtra,02-01-2024 7.59
2434,23.015651,9.469548,Delhi,Delhi,06-11-2023 0.24
2435,-12.3661995,-90.069737,Bangalore,Karnataka,29-09-2022 5.18
2436,70.426831,-16.753211,Hyderabad,Telangana,28-12-2024 0.44
2437,-20.0878265,-147.026592,Chennai,Tamil Nadu,08-04-2025 22.15
2438,37.0130635,130.387135,Kolkata,West Bengal,24-04-2023 23.58
2439,63.775934,-152.286788,Pune,Maharashtra,20-05-2025 21.37
2440,-11.6830945,155.17764,Ahmedabad,Gujarat,16-09-2022 17.59
2441,-13.0085085,80.253645,Mumbai,Maharashtra,11-12-2022 12.27
2442,-55.956658,91.439846,Delhi,Delhi,02-12-2022 17.53
2443,-15.4155315,-44.681161,Bangalore,Karnataka,27-02-2023 5.39
2444,75.3019525,-29.154341,Hyderabad,Telangana,06-10-2023 21.05
2445,-21.023973,-172.374819,Chennai,Tamil Nadu,25-01-2023 15.06
2446,72.0871105,-86.254908,Kolkata,West Bengal,09-02-2025 15.02
2447,-49.4298435,173.881488,Pune,Maharashtra,29-06-2024 4.41
2448,9.2585265,-85.833183,Ahmedabad,Gujarat,15-09-2023 4.27
2449,-26.5966505,80.338647,Mumbai,Maharashtra,13-05-2023 5.18
2450,51.5698665,-162.234658,Delhi,Delhi,19-01-2024 22.33
2451,-67.3436555,-102.116002,Bangalore,Karnataka,15-02-2025 11.44
2452,-48.620595,86.260203,Hyderabad,Telangana,07-05-2024 20.03
2453,12.8556075,-52.252943,Chennai,Tamil Nadu,27-05-2025 15.42
2454,28.1612625,162.295295,Kolkata,West Bengal,22-04-2023 5.01
2455,-33.3985735,130.181138,Pune,Maharashtra,23-01-2024 9.36
2456,-75.417034,164.811302,Ahmedabad,Gujarat,20-09-2023 1.37
2457,-58.863,-151.801821,Mumbai,Maharashtra,22-04-2023 16.50
2458,34.558059,34.074484,Delhi,Delhi,14-08-2024 3.27
2459,-9.102377,75.693489,Bangalore,Karnataka,09-11-2024 14.03
2460,-27.27702,23.903999,Hyderabad,Telangana,02-07-2025 3.20
2461,14.7087485,74.79334,Chennai,Tamil Nadu,17-09-2023 7.37
2462,-51.0366385,104.778949,Kolkata,West Bengal,10-06-2024 16.19
2463,-86.81554,-24.955859,Pune,Maharashtra,02-07-2024 13.29
2464,12.543442,-10.515961,Ahmedabad,Gujarat,06-11-2024 1.31
2465,-78.989418,-127.727931,Mumbai,Maharashtra,07-11-2024 16.18
2466,81.107243,9.960008,Delhi,Delhi,06-06-2024 2.23
2467,73.875971,170.075227,Bangalore,Karnataka,02-10-2023 19.09
2468,-0.0828715,-34.86977,Hyderabad,Telangana,24-09-2023 6.00
2469,-63.619026,-42.91328,Chennai,Tamil Nadu,17-05-2025 19.56
2470,66.8137755,29.999079,Kolkata,West Bengal,21-07-2024 15.37
2471,-25.0931205,136.068944,Pune,Maharashtra,04-06-2023 3.36
2472,49.573638,1.143788,Ahmedabad,Gujarat,23-06-2025 3.24
2473,-41.703992,-11.814541,Mumbai,Maharashtra,03-12-2024 0.43
2474,-87.1604925,-175.449394,Delhi,Delhi,18-11-2022 21.41
2475,-86.7891325,40.787502,Bangalore,Karnataka,04-01-2023 2.43
2476,50.9995535,-124.215204,Hyderabad,Telangana,05-07-2025 5.31
2477,29.7066985,8.718941,Chennai,Tamil Nadu,12-07-2023 4.41
2478,-13.9530355,-44.764306,Kolkata,West Bengal,01-06-2023 6.46
2479,-80.8619825,-167.275905,Pune,Maharashtra,24-03-2025 13.03
2480,-65.3196985,-149.461759,Ahmedabad,Gujarat,13-02-2025 7.20
2481,86.2562,-63.59312,Mumbai,Maharashtra,21-02-2025 10.56
2482,81.28407,-114.614424,Delhi,Delhi,07-02-2023 17.19
2483,-66.8108355,144.638209,Bangalore,Karnataka,23-02-2023 3.32
2484,10.9205745,172.399182,Hyderabad,Telangana,07-05-2025 19.55
2485,61.952937,-80.803105,Chennai,Tamil Nadu,24-01-2023 12.51
2486,-40.537279,-43.991409,Kolkata,West Bengal,05-11-2023 22.33
2487,35.3474335,174.59134,Pune,Maharashtra,30-11-2022 23.04
2488,81.471337,63.440764,Ahmedabad,Gujarat,08-10-2023 16.34
2489,24.617482,178.403855,Mumbai,Maharashtra,20-12-2023 17.37
2490,-20.9217335,-93.045151,Delhi,Delhi,28-11-2022 7.03
2491,-15.566209,-146.506031,Bangalore,Karnataka,22-03-2024 0.01
2492,14.3114495,-1.407352,Hyderabad,Telangana,06-11-2022 15.23
2493,-20.6796035,-37.909139,Chennai,Tamil Nadu,08-05-2023 17.56
2494,28.265907,-142.741975,Kolkata,West Bengal,07-09-2024 4.58
2495,-36.133295,147.653331,Pune,Maharashtra,06-04-2024 6.43
2496,-42.099796,166.541143,Ahmedabad,Gujarat,07-09-2024 17.28
2497,-60.8934165,-102.758988,Mumbai,Maharashtra,22-11-2024 4.28
2498,25.763751,-62.754642,Delhi,Delhi,16-03-2025 2.34
2499,82.6947745,-122.957624,Bangalore,Karnataka,21-06-2024 7.36
2500,-20.476221,-124.548151,Hyderabad,Telangana,28-09-2022 11.57
2501,-70.4258195,-142.19767,Chennai,Tamil Nadu,08-01-2025 21.31
2502,-22.731055,59.381107,Kolkata,West Bengal,03-09-2022 11.51
2503,43.600697,-100.084471,Pune,Maharashtra,15-05-2025 12.50
2504,81.8886915,-179.534192,Ahmedabad,Gujarat,03-10-2022 2.51
2505,88.40377,29.639406,Mumbai,Maharashtra,23-09-2023 5.43
2506,-49.303179,-2.923404,Delhi,Delhi,04-04-2024 6.06
2507,64.2538185,-178.011564,Bangalore,Karnataka,13-10-2024 23.07
2508,41.7157635,76.69915,Hyderabad,Telangana,12-06-2024 17.39
2509,18.4245035,-142.365517,Chennai,Tamil Nadu,21-11-2024 9.42
2510,-29.374699,-178.224376,Kolkata,West Bengal,24-03-2024 12.36
2511,39.403698,-114.929285,Pune,Maharashtra,02-01-2025 12.38
2512,53.694592,12.692809,Ahmedabad,Gujarat,05-01-2024 7.47
2513,-8.710207,35.078433,Mumbai,Maharashtra,30-10-2022 2.03
2514,79.7243625,167.395431,Delhi,Delhi,24-12-2022 4.33
2515,8.074333,107.025305,Bangalore,Karnataka,15-01-2024 14.42
2516,-68.4025465,66.766998,Hyderabad,Telangana,29-10-2023 18.41
2517,83.8904955,-70.950528,Chennai,Tamil Nadu,06-05-2023 17.03
2518,58.840877,-158.884235,Kolkata,West Bengal,24-03-2024 2.54
2519,87.364456,-77.45596,Pune,Maharashtra,12-11-2023 14.56
2520,14.717939,-122.679357,Ahmedabad,Gujarat,10-04-2025 23.21
2521,6.438422,81.189603,Mumbai,Maharashtra,15-12-2022 4.09
2522,79.863612,55.140733,Delhi,Delhi,26-05-2023 15.59
2523,-52.43435,-160.834625,Bangalore,Karnataka,01-06-2023 7.16
2524,-83.191241,138.335152,Hyderabad,Telangana,10-08-2023 19.37
2525,41.327363,28.71798,Chennai,Tamil Nadu,11-11-2022 4.47
2526,55.103334,165.426847,Kolkata,West Bengal,26-11-2023 9.17
2527,44.132943,106.656878,Pune,Maharashtra,03-07-2024 7.38
2528,-85.59275,-160.112861,Ahmedabad,Gujarat,14-01-2024 9.42
2529,-74.9529975,1.311292,Mumbai,Maharashtra,10-10-2022 20.29
2530,18.852686,-116.548777,Delhi,Delhi,30-06-2023 4.11
2531,85.5165055,178.262775,Bangalore,Karnataka,25-10-2024 23.33
2532,33.0428565,108.064207,Hyderabad,Telangana,24-03-2023 17.38
2533,65.51693,-54.916777,Chennai,Tamil Nadu,25-11-2022 5.51
2534,-80.1007265,-103.984193,Kolkata,West Bengal,02-09-2024 19.34
2535,85.511564,-169.765627,Pune,Maharashtra,06-08-2024 8.35
2536,75.992993,-155.410402,Ahmedabad,Gujarat,17-08-2023 8.06
2537,84.157278,-109.918087,Mumbai,Maharashtra,27-08-2022 15.49
2538,-43.7622595,159.657533,Delhi,Delhi,21-10-2022 22.49
2539,-7.499763,-127.766627,Bangalore,Karnataka,14-07-2024 0.02
2540,74.0747015,-88.361833,Hyderabad,Telangana,08-02-2025 11.54
2541,-72.8315095,-122.913872,Chennai,Tamil Nadu,29-01-2023 17.10
2542,43.4509405,139.426062,Kolkata,West Bengal,18-03-2025 16.32
2543,-30.790513,-146.118018,Pune,Maharashtra,16-06-2023 3.15
2544,24.410269,1.109703,Ahmedabad,Gujarat,24-06-2025 4.45
2545,17.9133645,-5.927689,Mumbai,Maharashtra,09-02-2023 0.05
2546,64.609966,113.06967,Delhi,Delhi,06-03-2023 16.15
2547,-3.673873,-65.522032,Bangalore,Karnataka,15-10-2022 3.50
2548,69.20511,-86.881001,Hyderabad,Telangana,08-01-2024 12.44
2549,-73.0290025,-115.175257,Chennai,Tamil Nadu,04-10-2023 19.44
2550,-52.0870345,42.884283,Kolkata,West Bengal,23-04-2023 9.38
2551,9.301615,117.108513,Pune,Maharashtra,18-04-2023 16.07
2552,27.752222,-49.1943,Ahmedabad,Gujarat,25-01-2025 10.15
2553,-79.0749725,-108.397054,Mumbai,Maharashtra,07-01-2023 15.19
2554,79.7034495,148.80203,Delhi,Delhi,11-03-2024 15.25
2555,-47.6533235,-171.608536,Bangalore,Karnataka,30-08-2024 19.42
2556,-68.33119,-176.591096,Hyderabad,Telangana,16-08-2022 13.34
2557,-41.8392285,-132.142663,Chennai,Tamil Nadu,13-05-2025 19.28
2558,69.378323,-27.672786,Kolkata,West Bengal,12-05-2024 22.08
2559,37.778624,-111.87515,Pune,Maharashtra,21-06-2023 14.27
2560,-51.5901445,163.503811,Ahmedabad,Gujarat,30-09-2023 5.59
2561,50.4150605,61.81693,Mumbai,Maharashtra,06-05-2024 9.53
2562,-25.7758095,-86.289755,Delhi,Delhi,10-03-2025 18.45
2563,-79.901133,140.121078,Bangalore,Karnataka,11-05-2023 23.09
2564,44.187564,148.591743,Hyderabad,Telangana,20-12-2022 1.55
2565,78.360476,-18.294608,Chennai,Tamil Nadu,27-01-2024 17.10
2566,22.416977,-177.546477,Kolkata,West Bengal,18-12-2024 17.12
2567,-26.7461355,-76.972933,Pune,Maharashtra,03-02-2023 21.15
2568,52.3242145,-128.630124,Ahmedabad,Gujarat,23-03-2025 19.17
2569,7.147141,109.761485,Mumbai,Maharashtra,01-10-2024 18.44
2570,-31.1385115,69.224071,Delhi,Delhi,04-04-2025 12.31
2571,86.986787,-68.27249,Bangalore,Karnataka,08-10-2023 18.10
2572,-75.754393,-75.997908,Hyderabad,Telangana,27-01-2023 9.13
2573,-49.944756,74.698453,Chennai,Tamil Nadu,16-09-2024 4.56
2574,-42.668435,-94.229722,Kolkata,West Bengal,11-06-2025 8.58
2575,-78.4262435,-150.994148,Pune,Maharashtra,03-05-2025 2.24
2576,7.762333,-26.957151,Ahmedabad,Gujarat,26-06-2023 22.19
2577,26.6812815,-45.040433,Mumbai,Maharashtra,06-01-2024 15.39
2578,75.5761835,63.281782,Delhi,Delhi,11-10-2022 15.14
2579,-61.9696755,-151.837592,Bangalore,Karnataka,17-11-2024 2.30
2580,-42.78553,-95.149909,Hyderabad,Telangana,19-09-2022 11.52
2581,40.2076765,96.436828,Chennai,Tamil Nadu,01-02-2023 15.28
2582,-70.9788,-53.674367,Kolkata,West Bengal,26-06-2024 8.22
2583,69.1034835,131.257232,Pune,Maharashtra,24-12-2023 17.22
2584,22.492246,-73.296158,Ahmedabad,Gujarat,21-06-2025 19.08
2585,-2.57461,-56.485743,Mumbai,Maharashtra,23-01-2023 10.18
2586,-2.454548,-57.710436,Delhi,Delhi,04-01-2023 16.20
2587,-26.3490245,41.510496,Bangalore,Karnataka,11-06-2023 23.08
2588,10.8062075,-61.532581,Hyderabad,Telangana,27-11-2022 13.38
2589,36.430484,134.119013,Chennai,Tamil Nadu,26-08-2024 20.16
2590,-75.4133905,54.003274,Kolkata,West Bengal,18-03-2023 12.03
2591,-31.9736065,147.187147,Pune,Maharashtra,12-07-2024 3.32
2592,-42.2021775,27.946375,Ahmedabad,Gujarat,07-03-2024 12.47
2593,-53.384165,65.747394,Mumbai,Maharashtra,02-06-2023 22.52
2594,79.6568775,12.516639,Delhi,Delhi,28-09-2023 7.11
2595,-35.719427,0.33029,Bangalore,Karnataka,18-02-2023 23.02
2596,-81.3846725,125.300146,Hyderabad,Telangana,06-11-2022 0.13
2597,-14.675895,-106.716315,Chennai,Tamil Nadu,24-01-2023 22.42
2598,34.9659105,66.197685,Kolkata,West Bengal,16-05-2024 0.45
2599,-44.043497,4.455964,Pune,Maharashtra,12-07-2023 20.59
2600,-10.768185,144.074602,Ahmedabad,Gujarat,05-04-2023 21.44
2601,81.2616095,148.311643,Mumbai,Maharashtra,26-04-2023 7.54
2602,65.1882935,116.758422,Delhi,Delhi,28-07-2023 4.10
2603,-66.787224,41.027682,Bangalore,Karnataka,23-10-2024 21.12
2604,41.3222205,-63.798261,Hyderabad,Telangana,09-02-2025 7.59
2605,37.1012335,68.443948,Chennai,Tamil Nadu,13-10-2023 0.29
2606,-86.106651,49.840002,Kolkata,West Bengal,23-08-2023 12.11
2607,-23.4732535,-4.284327,Pune,Maharashtra,09-06-2024 22.12
2608,65.5494965,-60.596361,Ahmedabad,Gujarat,09-02-2025 15.05
2609,-50.011251,128.003263,Mumbai,Maharashtra,13-08-2022 5.33
2610,22.1447775,-156.257314,Delhi,Delhi,06-10-2022 13.44
2611,36.339853,90.699082,Bangalore,Karnataka,26-09-2022 13.42
2612,24.2723415,105.143807,Hyderabad,Telangana,08-04-2024 21.34
2613,38.652883,-127.387078,Chennai,Tamil Nadu,08-07-2024 4.29
2614,42.9520665,-50.876374,Kolkata,West Bengal,12-12-2022 10.07
2615,59.917702,-173.330458,Pune,Maharashtra,17-07-2025 3.07
2616,19.1507095,-62.958658,Ahmedabad,Gujarat,27-02-2023 12.06
2617,6.2087925,-21.198724,Mumbai,Maharashtra,11-08-2023 17.08
2618,83.8495905,-131.289966,Delhi,Delhi,30-08-2022 2.10
2619,38.7907545,179.185758,Bangalore,Karnataka,21-11-2023 21.22
2620,-46.566384,66.575595,Hyderabad,Telangana,07-01-2025 9.35
2621,66.6750695,-166.893117,Chennai,Tamil Nadu,11-07-2024 21.56
2622,34.489799,-105.576854,Kolkata,West Bengal,01-08-2025 15.01
2623,18.8130975,-80.708016,Pune,Maharashtra,02-03-2024 18.31
2624,78.258285,69.266902,Ahmedabad,Gujarat,02-08-2025 19.37
2625,80.0276375,-179.267899,Mumbai,Maharashtra,05-04-2025 19.52
2626,-71.021991,26.630483,Delhi,Delhi,13-07-2025 9.18
2627,-0.6361895,105.035683,Bangalore,Karnataka,25-09-2022 3.55
2628,-10.3847325,48.654529,Hyderabad,Telangana,28-09-2023 10.43
2629,74.4170495,111.217631,Chennai,Tamil Nadu,14-01-2025 22.21
2630,-34.3945545,-136.535447,Kolkata,West Bengal,26-03-2025 4.29
2631,0.112352,-150.573208,Pune,Maharashtra,12-10-2024 23.01
2632,7.707961,-152.31755,Ahmedabad,Gujarat,24-01-2023 17.23
2633,12.7986985,16.275099,Mumbai,Maharashtra,28-07-2024 5.51
2634,76.19737,-158.055758,Delhi,Delhi,24-02-2024 5.43
2635,8.3636095,-85.904029,Bangalore,Karnataka,08-05-2025 5.52
2636,59.99917,-144.026474,Hyderabad,Telangana,23-12-2024 10.49
2637,-35.0478815,-105.693952,Chennai,Tamil Nadu,07-01-2024 15.20
2638,-25.9425205,109.713707,Kolkata,West Bengal,28-01-2023 17.59
2639,84.224918,76.889222,Pune,Maharashtra,22-01-2025 12.40
2640,-33.68386,-58.969311,Ahmedabad,Gujarat,16-12-2023 4.00
2641,4.6803175,-36.463348,Mumbai,Maharashtra,25-09-2024 14.33
2642,23.529172,-31.208729,Delhi,Delhi,28-10-2022 22.40
